transaction_id,user_id,device_hash,instrument_id,amount,timestamp,hour_of_day,is_weekend,account_age_days,historical_chargebacks,device_reuse_count,instrument_reuse_count,velocity_5min,velocity_1hr,label
tx_9035,u_68,d_68,inst_68,733.5804926021632,2026-06-01 15:23:33.877953,15,0,331.71483079896416,0,1,1,0,0,0
tx_4915,u_986,d_fraud_4,inst_fraud_2,46.65956604462057,2026-06-01 15:28:19.487549,15,0,300.72079131615067,1,6,6,4,5,1
tx_4755,u_26,d_26,inst_26,872.7338912934687,2026-06-01 15:40:43.246550,15,0,302.7492000374787,0,1,1,0,0,0
tx_2166,u_425,d_425,inst_425,652.43503138095,2026-06-01 15:43:15.656222,15,0,359.72899680756626,0,1,1,1,1,0
tx_3137,u_721,d_721,inst_721,751.0215236863241,2026-06-01 16:23:49.447677,16,0,55.842973028212285,0,1,1,0,1,0
tx_7748,u_343,d_343,inst_343,337.50832360497384,2026-06-01 16:47:57.891481,16,0,175.64780960676194,0,1,1,0,1,0
tx_1338,u_366,d_366,inst_366,118.58848853021705,2026-06-01 16:59:39.457850,16,0,299.7796925363851,0,1,1,1,2,0
tx_6921,u_345,d_345,inst_345,96.04102085203121,2026-06-01 17:18:33.907456,17,0,55.61930826485768,0,1,1,1,2,0
tx_2063,u_812,d_812,inst_812,486.27788371711017,2026-06-01 17:18:39.599301,17,0,102.64639063325549,0,1,1,1,2,0
tx_5958,u_696,d_696,inst_696,781.2448473820361,2026-06-01 17:19:28.618600,17,0,43.10180959581167,0,1,1,1,1,0
tx_71,u_130,d_130,inst_130,238.7798974574638,2026-06-01 17:46:56.977312,17,0,246.04994914553387,0,1,1,1,2,0
tx_1344,u_280,d_280,inst_280,755.571195139982,2026-06-01 17:48:35.946140,17,0,250.68244452183478,0,1,1,1,2,0
tx_1170,u_153,d_153,inst_153,636.0805724569551,2026-06-01 17:57:52.913067,17,0,97.18324648552304,0,1,1,1,1,0
tx_8139,u_517,d_517,inst_517,323.48552816810235,2026-06-01 18:05:36.370449,18,0,278.6301241169047,0,1,1,0,0,0
tx_4551,u_359,d_359,inst_359,69.13095650182534,2026-06-01 19:08:22.194060,19,0,201.39885455455362,0,1,1,0,0,0
tx_2643,u_397,d_397,inst_397,661.9417604021202,2026-06-01 19:17:54.869548,19,0,197.36230681770098,0,1,1,1,0,0
tx_4506,u_531,d_531,inst_531,747.8778856750083,2026-06-01 19:33:25.844689,19,0,41.06431532985056,0,1,1,0,1,0
tx_7353,u_903,d_903,inst_903,567.2382655417101,2026-06-01 19:33:33.035457,19,0,59.44005019010653,0,1,1,1,1,0
tx_7980,u_631,d_631,inst_631,240.32283004162022,2026-06-01 20:06:20.309477,20,0,49.71110930811832,0,1,1,1,0,0
tx_5734,u_363,d_363,inst_363,693.2680503084357,2026-06-01 20:17:06.847564,20,0,99.21518906109645,0,1,1,1,0,0
tx_5090,u_561,d_561,inst_561,84.63799828433753,2026-06-01 20:49:19.074544,20,0,171.89033035197988,0,1,1,1,2,0
tx_2386,u_796,d_796,inst_796,402.6138022657462,2026-06-01 21:00:08.650239,21,0,283.3307201642891,0,1,1,0,1,0
tx_3888,u_495,d_495,inst_495,648.3296217129723,2026-06-01 21:28:09.199156,21,0,173.16575567656565,0,1,1,0,1,0
tx_9377,u_415,d_415,inst_415,438.9755407459437,2026-06-01 21:29:28.816574,21,0,255.0402878949147,0,1,1,1,0,0
tx_4749,u_795,d_795,inst_795,812.281695228758,2026-06-01 21:33:59.079412,21,0,69.51371639675898,0,1,1,0,2,0
tx_4342,u_144,d_144,inst_144,829.4632052562611,2026-06-01 21:40:31.232403,21,0,249.67316700551604,0,1,1,1,0,0
tx_2547,u_339,d_339,inst_339,437.1658794808093,2026-06-01 21:42:59.741926,21,0,337.3047769806141,0,1,1,0,0,0
tx_6012,u_467,d_467,inst_467,979.9999880619288,2026-06-01 21:49:45.962765,21,0,289.57560399386136,0,1,1,1,2,0
tx_3418,u_521,d_521,inst_521,270.41727129337016,2026-06-01 21:51:54.970880,21,0,225.93321665900828,0,1,1,1,0,0
tx_2924,u_605,d_605,inst_605,402.39395774987696,2026-06-01 22:08:08.219942,22,0,310.6399478032302,0,1,1,1,2,0
tx_8566,u_416,d_416,inst_416,923.0863631772376,2026-06-01 22:13:59.457253,22,0,312.91210557129665,0,1,1,0,1,0
tx_3120,u_458,d_458,inst_458,307.26601163512396,2026-06-01 22:22:51.603614,22,0,204.52355968024904,0,1,1,1,1,0
tx_1788,u_91,d_91,inst_91,113.31943853265545,2026-06-01 22:35:14.425245,22,0,348.95911450766977,0,1,1,0,1,0
tx_5713,u_572,d_572,inst_572,948.4293530189732,2026-06-01 23:15:53.315792,23,0,252.89952275581098,0,1,1,0,1,0
tx_1466,u_166,d_166,inst_166,978.3154750102515,2026-06-01 23:30:50.224801,23,0,164.88577060229622,0,1,1,1,2,0
tx_8740,u_709,d_709,inst_709,619.3953741513524,2026-06-01 23:40:07.543875,23,0,71.11506618504643,0,1,1,0,2,0
tx_706,u_258,d_258,inst_258,356.2361527259868,2026-06-01 23:44:57.074469,23,0,74.38208459464578,0,1,1,0,2,0
tx_5609,u_937,d_937,inst_937,486.33850380242006,2026-06-02 00:16:47.400264,0,0,313.664801722812,0,1,1,1,1,0
tx_310,u_953,d_fraud_4,inst_fraud_4,27.558856828225444,2026-06-02 00:32:20.382187,0,0,206.39413895050885,1,10,7,2,6,1
tx_757,u_992,d_fraud_4,inst_fraud_2,31.33844367905286,2026-06-02 00:45:28.286734,0,0,288.3056031005665,0,6,5,2,7,1
tx_3231,u_192,d_192,inst_192,627.3650489408699,2026-06-02 01:18:58.877119,1,0,11.20888013075042,0,1,1,1,0,0
tx_6517,u_585,d_585,inst_585,740.8046692531316,2026-06-02 01:28:02.756914,1,0,104.45724858790784,0,1,1,1,0,0
tx_1493,u_621,d_621,inst_621,119.53612758002146,2026-06-02 01:33:03.466795,1,0,60.8223129346955,0,1,1,0,0,0
tx_3121,u_515,d_515,inst_515,285.1817817658921,2026-06-02 01:55:22.479301,1,0,117.79210488143501,0,1,1,0,1,0
tx_7924,u_465,d_465,inst_465,943.377182248267,2026-06-02 02:31:27.021765,2,0,267.8301359574634,0,1,1,0,2,0
tx_2946,u_86,d_86,inst_86,538.1617409964293,2026-06-02 02:31:55.472351,2,0,25.06997179275993,0,1,1,1,0,0
tx_8345,u_825,d_825,inst_825,765.3368833872258,2026-06-02 02:47:49.689752,2,0,133.62404855134432,0,1,1,1,2,0
tx_4291,u_806,d_806,inst_806,125.31627039963216,2026-06-02 03:29:12.848796,3,0,327.0077512053164,0,1,1,1,2,0
tx_8546,u_793,d_793,inst_793,812.8932484420859,2026-06-02 03:42:20.036496,3,0,232.4595167097201,0,1,1,0,0,0
tx_8895,u_819,d_819,inst_819,183.0425715275176,2026-06-02 03:58:29.681438,3,0,323.13020504369337,0,1,1,1,1,0
tx_867,u_585,d_585,inst_585,222.83172397050757,2026-06-02 04:00:16.529274,4,0,228.67887734594166,0,1,1,0,0,0
tx_4120,u_760,d_760,inst_760,328.68575036895936,2026-06-02 04:11:18.634784,4,0,153.5067543521548,0,1,1,0,0,0
tx_6256,u_706,d_706,inst_706,638.6034631857325,2026-06-02 04:21:16.868880,4,0,323.1947829917632,0,1,1,1,0,0
tx_2668,u_639,d_639,inst_639,751.6675852257141,2026-06-02 04:24:40.521597,4,0,96.93384174461545,0,1,1,0,1,0
tx_9980,u_137,d_137,inst_137,386.2103838512262,2026-06-02 04:29:23.246778,4,0,358.961341463606,0,1,1,1,2,0
tx_2554,u_936,d_936,inst_936,118.70065149504168,2026-06-02 04:34:06.437847,4,0,228.99039600998745,0,1,1,1,1,0
tx_2949,u_720,d_720,inst_720,936.2786194411885,2026-06-02 05:05:41.575046,5,0,16.187511314612454,0,1,1,1,0,0
tx_5629,u_963,d_fraud_1,inst_fraud_3,13.654129708942232,2026-06-02 05:07:28.936198,5,0,288.24558632436094,0,7,4,4,9,1
tx_5809,u_603,d_603,inst_603,445.35289908584986,2026-06-02 06:05:20.924971,6,0,274.8330503760158,0,1,1,0,1,0
tx_9074,u_150,d_150,inst_150,401.49894166197856,2026-06-02 06:10:12.390239,6,0,290.2363406691829,0,1,1,0,1,0
tx_5820,u_262,d_262,inst_262,850.7982083333873,2026-06-02 06:21:22.330118,6,0,214.69935618824573,0,1,1,1,2,0
tx_6715,u_775,d_775,inst_775,444.35181801218596,2026-06-02 06:42:27.915682,6,0,340.23351170917755,0,1,1,1,2,0
tx_5004,u_609,d_609,inst_609,876.1672005715627,2026-06-02 06:48:57.335229,6,0,81.70606631513695,0,1,1,0,1,0
tx_7618,u_810,d_810,inst_810,972.6589162912197,2026-06-02 06:52:48.979323,6,0,362.7399163447413,0,1,1,1,1,0
tx_1969,u_170,d_170,inst_170,74.88687310546155,2026-06-02 07:02:54.739895,7,0,318.76095652602817,0,1,1,0,0,0
tx_8104,u_507,d_507,inst_507,811.1129281305585,2026-06-02 07:20:18.459871,7,0,113.57610316662968,0,1,1,0,0,0
tx_2052,u_995,d_fraud_4,inst_fraud_2,16.63098160653103,2026-06-02 07:38:15.320775,7,0,298.556463816424,0,10,9,2,8,1
tx_4873,u_871,d_871,inst_871,275.6091399109148,2026-06-02 07:51:22.425035,7,0,179.1991136062827,0,1,1,1,2,0
tx_1375,u_203,d_203,inst_203,877.2124062088858,2026-06-02 08:08:46.525114,8,0,71.8220462480596,0,1,1,1,2,0
tx_527,u_999,d_fraud_1,inst_fraud_1,20.93628287722825,2026-06-02 08:53:07.997837,8,0,152.20654243338933,0,4,7,2,5,1
tx_3749,u_981,d_fraud_3,inst_fraud_4,45.38347552918455,2026-06-02 09:13:28.261616,9,0,84.18420786129533,0,5,9,4,5,1
tx_4340,u_399,d_399,inst_399,470.4484786361746,2026-06-02 09:34:23.344856,9,0,286.98263044581853,0,1,1,0,0,0
tx_1948,u_963,d_fraud_2,inst_fraud_4,23.12771014437246,2026-06-02 09:37:18.567184,9,0,65.73248343574188,0,6,7,3,7,1
tx_1572,u_726,d_726,inst_726,750.030057696973,2026-06-02 09:40:52.873031,9,0,77.29630944236676,0,1,1,0,0,0
tx_8057,u_926,d_926,inst_926,272.7598064440115,2026-06-02 09:44:16.268321,9,0,100.08519864707299,0,1,1,1,2,0
tx_4416,u_526,d_526,inst_526,444.6708505624851,2026-06-02 10:04:12.828783,10,0,275.3761061636077,0,1,1,1,2,0
tx_6755,u_234,d_234,inst_234,477.1041852742492,2026-06-02 10:05:05.375602,10,0,180.22664993920006,0,1,1,0,0,0
tx_630,u_509,d_509,inst_509,727.6821065903248,2026-06-02 10:07:05.731019,10,0,80.91103208195727,0,1,1,1,2,0
tx_9710,u_639,d_639,inst_639,228.63903795934647,2026-06-02 10:38:40.397669,10,0,231.8696986458406,0,1,1,0,0,0
tx_787,u_957,d_fraud_2,inst_fraud_4,26.034056670545596,2026-06-02 10:51:56.649780,10,0,214.44253240303877,0,5,7,4,7,1
tx_8864,u_614,d_614,inst_614,62.11865572205902,2026-06-02 11:08:46.445582,11,0,342.9061368732698,0,1,1,0,2,0
tx_2624,u_377,d_377,inst_377,408.4521512650332,2026-06-02 11:14:15.564947,11,0,24.89744296606416,0,1,1,1,0,0
tx_3387,u_715,d_715,inst_715,579.4703110943576,2026-06-02 11:21:22.435996,11,0,271.05132699080724,0,1,1,0,0,0
tx_8099,u_410,d_410,inst_410,605.5189679204394,2026-06-02 11:50:15.729510,11,0,328.48923700638215,0,1,1,1,2,0
tx_9852,u_727,d_727,inst_727,102.94875017633201,2026-06-02 11:58:23.002336,11,0,198.9065490361223,0,1,1,1,0,0
tx_534,u_429,d_429,inst_429,780.538044421485,2026-06-02 12:03:54.023476,12,0,324.05164325986254,0,1,1,0,2,0
tx_1264,u_177,d_177,inst_177,61.0395129126956,2026-06-02 12:07:42.258885,12,0,225.04089757595906,0,1,1,0,1,0
tx_3108,u_139,d_139,inst_139,609.9812900104623,2026-06-02 12:25:45.263273,12,0,21.653955572420983,0,1,1,0,1,0
tx_3995,u_748,d_748,inst_748,470.001682945734,2026-06-02 13:11:40.921088,13,0,266.78450946266446,0,1,1,1,1,0
tx_9409,u_443,d_443,inst_443,532.9856778123957,2026-06-02 13:15:00.204181,13,0,359.65477346705785,0,1,1,0,1,0
tx_1192,u_410,d_410,inst_410,378.58890410530887,2026-06-02 13:32:49.322521,13,0,118.46937590369012,0,1,1,0,0,0
tx_6652,u_516,d_516,inst_516,354.5889112227154,2026-06-02 13:33:09.081710,13,0,97.11706046658516,0,1,1,0,2,0
tx_3907,u_135,d_135,inst_135,343.04486741500983,2026-06-02 13:34:34.921768,13,0,341.0519092709204,0,1,1,1,1,0
tx_9633,u_959,d_fraud_3,inst_fraud_4,36.59231034320978,2026-06-02 13:45:42.686524,13,0,255.74151848865182,0,7,7,2,10,1
tx_283,u_502,d_502,inst_502,139.28284284882557,2026-06-02 13:47:39.440040,13,0,58.18358829433717,0,1,1,0,1,0
tx_2157,u_681,d_681,inst_681,380.5443410030583,2026-06-02 14:09:43.184044,14,0,301.6412866035524,0,1,1,1,2,0
tx_8144,u_787,d_787,inst_787,953.3942842725426,2026-06-02 14:43:38.488141,14,0,301.1382987242875,0,1,1,1,0,0
tx_588,u_852,d_852,inst_852,171.64354700988383,2026-06-02 15:06:37.919386,15,0,30.457768131561895,0,1,1,0,1,0
tx_2296,u_509,d_509,inst_509,258.11536864676486,2026-06-02 15:15:28.371717,15,0,193.97007311450878,0,1,1,0,1,0
tx_422,u_711,d_711,inst_711,136.64579789625583,2026-06-02 15:24:35.436263,15,0,121.53506482438169,0,1,1,1,1,0
tx_1479,u_190,d_190,inst_190,463.80414907228635,2026-06-02 15:37:27.499183,15,0,276.22008602968555,0,1,1,0,1,0
tx_28,u_706,d_706,inst_706,612.7938404189404,2026-06-02 16:07:43.761564,16,0,120.65928341181771,0,1,1,1,1,0
tx_5107,u_210,d_210,inst_210,144.51993542931643,2026-06-02 16:46:06.105364,16,0,261.80856745838526,0,1,1,1,0,0
tx_4028,u_162,d_162,inst_162,751.0534000277125,2026-06-02 16:53:09.913150,16,0,187.80539065825707,0,1,1,0,2,0
tx_8933,u_90,d_90,inst_90,684.2216279040733,2026-06-02 17:13:24.842046,17,0,35.454339857384426,0,1,1,1,2,0
tx_8343,u_749,d_749,inst_749,494.3703194097005,2026-06-02 17:34:56.468438,17,0,248.58769663932267,0,1,1,1,0,0
tx_7745,u_495,d_495,inst_495,619.4590149262406,2026-06-02 18:06:35.591087,18,0,241.97599601237357,0,1,1,0,0,0
tx_8660,u_385,d_385,inst_385,462.03751768985,2026-06-02 18:08:55.671292,18,0,223.05055740634708,0,1,1,1,0,0
tx_9451,u_183,d_183,inst_183,644.9325816248813,2026-06-02 18:09:17.066781,18,0,13.906740247988232,0,1,1,1,2,0
tx_1596,u_779,d_779,inst_779,310.4526332318156,2026-06-02 18:09:50.944230,18,0,265.873160470677,0,1,1,0,0,0
tx_9363,u_262,d_262,inst_262,234.29425841222735,2026-06-02 18:15:41.834393,18,0,142.64901060448764,0,1,1,0,2,0
tx_837,u_32,d_32,inst_32,394.27420416080145,2026-06-02 18:21:21.381748,18,0,182.30645196902682,0,1,1,0,0,0
tx_8696,u_797,d_797,inst_797,964.7269693017192,2026-06-02 18:24:24.506795,18,0,54.25677953521663,0,1,1,0,0,0
tx_2231,u_391,d_391,inst_391,95.73569417943577,2026-06-02 18:31:26.948860,18,0,313.8714793780864,0,1,1,1,1,0
tx_7433,u_667,d_667,inst_667,249.853477453344,2026-06-02 19:10:10.901044,19,0,222.58274881811857,0,1,1,1,0,0
tx_2472,u_237,d_237,inst_237,913.98188039038,2026-06-02 19:14:22.956305,19,0,116.62180216827437,0,1,1,1,0,0
tx_7342,u_685,d_685,inst_685,709.1701752119748,2026-06-02 19:23:07.686863,19,0,108.67354208418381,0,1,1,0,1,0
tx_4146,u_296,d_296,inst_296,148.26240911745919,2026-06-02 19:28:53.068989,19,0,333.3280278072603,0,1,1,1,1,0
tx_2797,u_175,d_175,inst_175,641.2261013863838,2026-06-02 19:39:03.033401,19,0,335.11588127285273,0,1,1,1,0,0
tx_9055,u_291,d_291,inst_291,953.0642676345681,2026-06-02 19:50:39.487819,19,0,182.68905869464209,0,1,1,1,2,0
tx_7365,u_690,d_690,inst_690,404.54700064987054,2026-06-02 19:55:21.101509,19,0,221.01991120141608,0,1,1,1,1,0
tx_9790,u_377,d_377,inst_377,290.2122298244309,2026-06-02 19:59:47.564121,19,0,126.33236933718636,0,1,1,0,1,0
tx_7260,u_822,d_822,inst_822,293.4777566007567,2026-06-02 20:17:56.715506,20,0,200.41886934321496,0,1,1,1,0,0
tx_8983,u_327,d_327,inst_327,575.7563157477147,2026-06-02 20:21:22.134576,20,0,178.5558299181837,0,1,1,1,2,0
tx_2893,u_553,d_553,inst_553,671.9181525226568,2026-06-02 21:00:49.993740,21,0,207.3601685732016,0,1,1,1,1,0
tx_6575,u_426,d_426,inst_426,721.4634163999799,2026-06-02 21:03:02.267657,21,0,198.01236569067123,0,1,1,1,2,0
tx_5394,u_863,d_863,inst_863,732.1134692206515,2026-06-02 21:12:37.854176,21,0,362.4265402654391,0,1,1,1,1,0
tx_1840,u_98,d_98,inst_98,403.55867264563767,2026-06-02 21:51:40.805631,21,0,297.55314078107267,0,1,1,0,1,0
tx_3672,u_471,d_471,inst_471,738.3683725052475,2026-06-02 21:56:39.691342,21,0,303.55307390924014,0,1,1,1,0,0
tx_3832,u_49,d_49,inst_49,832.4424302115249,2026-06-02 21:58:30.990353,21,0,192.17800593623426,0,1,1,0,2,0
tx_53,u_351,d_351,inst_351,900.0859829062664,2026-06-02 21:59:59.352386,21,0,235.1544754042033,0,1,1,1,2,0
tx_8960,u_265,d_265,inst_265,301.36725628697843,2026-06-02 22:06:56.854688,22,0,312.08253621449467,0,1,1,0,2,0
tx_7208,u_871,d_871,inst_871,414.00624513116946,2026-06-02 22:08:17.465330,22,0,27.195151621797823,0,1,1,0,1,0
tx_5726,u_65,d_65,inst_65,237.32383286966297,2026-06-02 22:22:21.261160,22,0,156.85417499123983,0,1,1,1,2,0
tx_1612,u_275,d_275,inst_275,556.3098972237685,2026-06-02 22:46:15.560650,22,0,233.5792346428722,0,1,1,1,0,0
tx_2880,u_163,d_163,inst_163,364.9864641138341,2026-06-02 22:51:47.347923,22,0,206.22482783668534,0,1,1,1,0,0
tx_3311,u_117,d_117,inst_117,673.8930104855276,2026-06-02 23:03:45.558716,23,0,316.639925195442,0,1,1,1,1,0
tx_3436,u_768,d_768,inst_768,267.4316893593241,2026-06-02 23:04:26.608995,23,0,142.18823824403609,0,1,1,0,0,0
tx_3870,u_17,d_17,inst_17,425.4963496595999,2026-06-02 23:16:00.684577,23,0,298.09222630481185,0,1,1,1,1,0
tx_3548,u_111,d_111,inst_111,337.29853571460956,2026-06-02 23:25:53.497227,23,0,298.6139089997078,0,1,1,0,2,0
tx_9869,u_818,d_818,inst_818,215.85478544254227,2026-06-02 23:48:02.893577,23,0,354.5844190621681,0,1,1,0,1,0
tx_9387,u_925,d_925,inst_925,302.6753614214065,2026-06-03 00:03:26.784815,0,0,335.73500861820247,0,1,1,0,0,0
tx_5290,u_823,d_823,inst_823,317.7337531306984,2026-06-03 00:11:20.499121,0,0,290.2696554841528,0,1,1,0,1,0
tx_382,u_720,d_720,inst_720,647.4957044408898,2026-06-03 00:11:52.129206,0,0,334.86989315571253,0,1,1,1,1,0
tx_8492,u_205,d_205,inst_205,495.21905514656595,2026-06-03 00:12:29.921318,0,0,137.27631849286308,0,1,1,1,2,0
tx_8789,u_79,d_79,inst_79,684.7716288600099,2026-06-03 00:18:11.923714,0,0,300.12370616117175,0,1,1,0,1,0
tx_2413,u_988,d_fraud_4,inst_fraud_3,11.101468794778619,2026-06-03 00:22:56.702593,0,0,50.006188562432904,0,4,6,3,9,1
tx_9924,u_794,d_794,inst_794,555.3151620372373,2026-06-03 00:37:13.657070,0,0,218.4145859863904,0,1,1,1,2,0
tx_2671,u_44,d_44,inst_44,425.3743622309281,2026-06-03 01:16:07.369318,1,0,156.38775560943893,0,1,1,0,0,0
tx_7806,u_170,d_170,inst_170,733.4869692864733,2026-06-03 01:31:50.395771,1,0,261.19944218220337,0,1,1,1,1,0
tx_6994,u_531,d_531,inst_531,932.0823643465897,2026-06-03 01:36:38.568442,1,0,229.37945261714515,0,1,1,0,0,0
tx_2513,u_278,d_278,inst_278,534.9108645540206,2026-06-03 01:40:31.109661,1,0,249.0254627502675,0,1,1,1,2,0
tx_1119,u_956,d_fraud_0,inst_fraud_4,15.180596851312167,2026-06-03 02:19:44.825692,2,0,329.9170778394392,1,8,3,2,6,1
tx_2164,u_978,d_fraud_3,inst_fraud_1,28.85148669592658,2026-06-03 02:53:01.366599,2,0,145.0792353192501,0,4,5,2,6,1
tx_1873,u_229,d_229,inst_229,848.66787661064,2026-06-03 03:07:06.816584,3,0,75.4715128933908,0,1,1,1,2,0
tx_9678,u_275,d_275,inst_275,532.0243891527125,2026-06-03 03:16:45.319250,3,0,303.5449153346142,0,1,1,0,1,0
tx_1864,u_556,d_556,inst_556,985.4362525482828,2026-06-03 03:25:57.278566,3,0,260.36559105666436,0,1,1,1,0,0
tx_1761,u_876,d_876,inst_876,852.1392286026352,2026-06-03 03:30:18.839008,3,0,37.69593869653538,0,1,1,1,0,0
tx_5574,u_613,d_613,inst_613,664.9750276544366,2026-06-03 03:44:36.255567,3,0,311.92307061655936,0,1,1,1,2,0
tx_9249,u_705,d_705,inst_705,342.2723329885197,2026-06-03 03:46:20.979096,3,0,179.40100299512574,0,1,1,0,1,0
tx_4781,u_59,d_59,inst_59,227.76805688997663,2026-06-03 03:57:08.477119,3,0,303.06296393323026,0,1,1,0,2,0
tx_8686,u_709,d_709,inst_709,349.87094563320784,2026-06-03 04:06:52.076565,4,0,309.14795307003425,0,1,1,1,2,0
tx_5430,u_330,d_330,inst_330,626.9581959534127,2026-06-03 04:23:13.073624,4,0,61.64170647695539,0,1,1,1,0,0
tx_3721,u_253,d_253,inst_253,842.8432007428463,2026-06-03 04:27:43.920517,4,0,12.328992187072263,0,1,1,0,0,0
tx_8574,u_54,d_54,inst_54,868.0097896557335,2026-06-03 04:29:32.724534,4,0,130.1060716806638,0,1,1,1,2,0
tx_1413,u_886,d_886,inst_886,104.23251328484912,2026-06-03 04:55:03.112213,4,0,319.00941903155547,0,1,1,1,1,0
tx_8274,u_825,d_825,inst_825,544.622586047406,2026-06-03 05:14:13.001170,5,0,241.78498759325782,0,1,1,0,2,0
tx_4273,u_74,d_74,inst_74,503.545380006336,2026-06-03 06:35:45.808113,6,0,102.17684861466721,0,1,1,1,2,0
tx_2404,u_833,d_833,inst_833,693.2646077482589,2026-06-03 06:46:38.055167,6,0,66.46646213467005,0,1,1,1,0,0
tx_4325,u_549,d_549,inst_549,953.0061799066885,2026-06-03 07:04:36.298455,7,0,77.30491605201445,0,1,1,1,2,0
tx_7693,u_296,d_296,inst_296,613.3355103677193,2026-06-03 07:24:58.593767,7,0,20.466947185361303,0,1,1,1,0,0
tx_5492,u_225,d_225,inst_225,589.8551854553299,2026-06-03 07:27:07.130017,7,0,59.87649832926801,0,1,1,0,1,0
tx_6130,u_100,d_100,inst_100,407.17266083268214,2026-06-03 07:49:55.511855,7,0,100.41258986912526,0,1,1,0,2,0
tx_5985,u_821,d_821,inst_821,63.31379164975413,2026-06-03 08:18:31.414011,8,0,174.23614442915414,0,1,1,0,2,0
tx_5077,u_177,d_177,inst_177,274.77929357213196,2026-06-03 08:32:42.823965,8,0,26.918022741131786,0,1,1,0,1,0
tx_2315,u_361,d_361,inst_361,174.91466390308256,2026-06-03 08:48:30.539721,8,0,154.05628732968069,0,1,1,1,1,0
tx_3558,u_23,d_23,inst_23,128.1587080632088,2026-06-03 09:09:07.836250,9,0,74.83420215052752,0,1,1,1,1,0
tx_2870,u_70,d_70,inst_70,899.3895874065882,2026-06-03 09:23:30.069749,9,0,125.01169078555006,0,1,1,1,0,0
tx_3515,u_429,d_429,inst_429,941.0669698621995,2026-06-03 09:50:23.155614,9,0,57.68392191408244,0,1,1,0,1,0
tx_2203,u_319,d_319,inst_319,89.92344141283502,2026-06-03 10:22:40.043171,10,0,270.37847412866824,0,1,1,0,0,0
tx_2731,u_221,d_221,inst_221,500.11933697804926,2026-06-03 10:48:55.768870,10,0,281.59148311240847,0,1,1,1,0,0
tx_5623,u_469,d_469,inst_469,772.0331567130152,2026-06-03 11:02:34.212912,11,0,353.4945647048994,0,1,1,1,0,0
tx_8720,u_752,d_752,inst_752,347.58820346438085,2026-06-03 11:24:35.152395,11,0,146.8495128374665,0,1,1,1,1,0
tx_7701,u_917,d_917,inst_917,763.2507196207983,2026-06-03 11:26:36.738620,11,0,65.57271382857657,0,1,1,0,2,0
tx_6458,u_13,d_13,inst_13,89.02824670777753,2026-06-03 11:28:49.250825,11,0,14.600648240859405,0,1,1,1,1,0
tx_4062,u_973,d_fraud_4,inst_fraud_4,40.61453455432163,2026-06-03 11:32:02.607219,11,0,355.0097973056452,0,7,10,2,10,1
tx_3618,u_831,d_831,inst_831,806.1300677863272,2026-06-03 12:06:21.655583,12,0,29.0448882734007,0,1,1,1,2,0
tx_1041,u_291,d_291,inst_291,801.1870065970154,2026-06-03 12:22:54.038183,12,0,99.24053179975293,0,1,1,1,0,0
tx_5588,u_581,d_581,inst_581,932.1277562494291,2026-06-03 12:24:20.100156,12,0,289.85111432853927,0,1,1,1,0,0
tx_1698,u_356,d_356,inst_356,964.9593560097152,2026-06-03 12:47:51.580989,12,0,77.86144580669176,0,1,1,0,1,0
tx_4825,u_590,d_590,inst_590,201.88577519811932,2026-06-03 13:34:41.614022,13,0,189.9530231202985,0,1,1,1,2,0
tx_4046,u_563,d_563,inst_563,363.7704341269802,2026-06-03 13:36:04.282460,13,0,103.56896337438658,0,1,1,1,1,0
tx_9901,u_863,d_863,inst_863,404.3567448846327,2026-06-03 13:50:20.434139,13,0,306.6514377420598,0,1,1,0,0,0
tx_9990,u_594,d_594,inst_594,477.8640523870576,2026-06-03 14:12:16.236962,14,0,240.58647280373523,0,1,1,0,0,0
tx_8723,u_864,d_864,inst_864,419.10459060573993,2026-06-03 14:12:23.811999,14,0,216.98897219888104,0,1,1,1,0,0
tx_8828,u_458,d_458,inst_458,421.8815572547476,2026-06-03 14:18:39.315184,14,0,319.04568273999473,0,1,1,1,2,0
tx_8556,u_553,d_553,inst_553,113.7390459983848,2026-06-03 14:34:30.589234,14,0,41.95857075277906,0,1,1,1,1,0
tx_9582,u_23,d_23,inst_23,187.28946271160274,2026-06-03 14:38:18.182903,14,0,40.63846610557711,0,1,1,0,0,0
tx_779,u_434,d_434,inst_434,659.0902512410324,2026-06-03 14:38:39.219313,14,0,258.75298251978677,0,1,1,1,1,0
tx_9537,u_985,d_fraud_4,inst_fraud_2,40.97909677103934,2026-06-03 14:42:33.540510,14,0,253.4039605012571,1,10,6,3,10,1
tx_3334,u_379,d_379,inst_379,895.8890413583621,2026-06-03 14:49:43.589845,14,0,37.77587685178631,0,1,1,0,0,0
tx_1511,u_733,d_733,inst_733,732.2169224151697,2026-06-03 14:50:15.634219,14,0,270.09362643006205,0,1,1,0,2,0
tx_2557,u_938,d_938,inst_938,334.5873940561802,2026-06-03 14:50:40.685139,14,0,361.81440709912056,0,1,1,0,0,0
tx_5565,u_941,d_941,inst_941,73.41218440450653,2026-06-03 14:56:27.283223,14,0,51.72133976119182,0,1,1,0,0,0
tx_1917,u_748,d_748,inst_748,613.3921174774449,2026-06-03 14:59:59.728091,14,0,194.29291456029534,0,1,1,1,0,0
tx_6546,u_608,d_608,inst_608,581.17982363982,2026-06-03 15:03:37.828411,15,0,236.98975041223255,0,1,1,1,0,0
